"OPE ID",School,State,"Zip Code","School Type",Recipients,"num originated","amt originated","num disbursed","amt disbursed"
365200,"UNIVERSITY OF HOUSTON                                                 ",TX,772042010,Public,9403,9552,42144990,9552,21410181
365400,"UNIVERSITY OF SAINT THOMAS                                            ",TX,770064626,Private-Nonprofit,453,471,1972878,471,1009450
365600,"UNIVERSITY OF TEXAS AT ARLINGTON                                      ",TX,760139800,Public,10171,10484,40786802,10484,21419049
365800,"UNIVERSITY OF TEXAS - AUSTIN                                          ",TX,787120000,Public,9561,9649,39252820,9649,21026737
365900,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO              ",TX,782293900,Public,438,442,2131993,442,1144214
366100,"UNIVERSITY OF TEXAS AT EL PASO                                        ",TX,799680500,Public,6409,6409,27939737,6409,14298530
366200,"VICTORIA COLLEGE                                                      ",TX,779014494,Public,250,253,851387,253,425704
366300,"WAYLAND BAPTIST UNIVERSITY - PLAINVIEW CAMPUS                         ",TX,790726998,Private-Nonprofit,1200,1206,5270032,1207,1991323
366400,"WEATHERFORD COLLEGE                                                   ",TX,760865699,Public,445,445,1510855,445,746074
366500,"WEST TEXAS A&M UNIVERSITY                                             ",TX,790150001,Public,2137,2137,9132853,2137,4751478
366900,"WILEY COLLEGE                                                         ",TX,756705199,Private-Nonprofit,409,413,1728094,413,859321
367000,"BRIGHAM YOUNG UNIVERSITY                                              ",UT,846028406,Private-Nonprofit,2831,2902,12333617,2906,6205757
367100,"DIXIE STATE UNIVERSITY                                                ",UT,847703876,Public,2009,2024,8029226,2024,4077364
367200,"LATTER DAY SAINTS BUSINESS COLLEGE                                    ",UT,841013500,Private-Nonprofit,201,207,656466,207,347086
367400,"STEVENS HENAGER COLLEGE                                               ",UT,844011420,Proprietary,1489,1489,5583262,1550,2880096
367500,"UNIVERSITY OF UTAH                                                    ",UT,841129055,Public,5357,5496,22572154,5496,11605648
367700,"UTAH STATE UNIVERSITY                                                 ",UT,843221400,Public,5914,5976,23448631,5978,12657891
367800,"SOUTHERN UTAH UNIVERSITY                                              ",UT,847202470,Public,1655,1655,6244829,1655,3435895
367900,"SNOW COLLEGE                                                          ",UT,846271299,Public,532,532,1788740,539,899355
368000,"WEBER STATE UNIVERSITY                                                ",UT,844081001,Public,3863,4007,16065736,4007,7134899
368100,"WESTMINSTER COLLEGE                                                   ",UT,841053697,Private-Nonprofit,782,782,3453798,782,1750307
368200,"BENNINGTON COLLEGE                                                    ",VT,52016001,Private-Nonprofit,311,311,1353259,311,698303
368300,"CASTLETON STATE COLLEGE                                               ",VT,57350000,Public,987,987,4154705,987,2116220
368400,"CHAMPLAIN COLLEGE                                                     ",VT,54013950,Private-Nonprofit,1283,1283,5576381,1283,2813657
368500,"COLLEGE OF SAINT JOSEPH                                               ",VT,57013899,Private-Nonprofit,155,155,630958,155,316113
368600,"GODDARD COLLEGE                                                       ",VT,56670000,Private-Nonprofit,134,134,586263,134,342383
368700,"GREEN MOUNTAIN COLLEGE                                                ",VT,57641199,Private-Nonprofit,272,272,1144223,276,613177
368800,"JOHNSON STATE COLLEGE                                                 ",VT,56569898,Public,661,665,2687750,667,1374992
368900,"LYNDON STATE COLLEGE                                                  ",VT,58510919,Public,500,501,2032466,501,1021036
369000,"MARLBORO COLLEGE                                                      ",VT,53443668,Private-Nonprofit,120,122,562832,122,285474
369100,"MIDDLEBURY COLLEGE                                                    ",VT,57530000,Private-Nonprofit,337,344,1123415,344,578773
369200,"NORWICH UNIVERSITY                                                    ",VT,56631035,Private-Nonprofit,1114,1114,4819284,1114,2408796
369300,"SOUTHERN VERMONT COLLEGE                                              ",VT,52016002,Private-Nonprofit,224,224,1037806,224,518904
369400,"SAINT MICHAEL'S COLLEGE                                               ",VT,54390001,Private-Nonprofit,741,741,3459346,741,1738635
369600,"UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE                  ",VT,54050160,Public,3391,3391,14715979,3391,7506900
369700,"VERMONT COLLEGE OF FINE ARTS                                          ",VT,56023128,Private-Nonprofit,0,0,0,0,0
369800,"VERMONT TECHNICAL COLLEGE                                             ",VT,50610000,Public,715,715,2704138,715,1317533
370200,"AVERETT UNIVERSITY                                                    ",VA,245413692,Private-Nonprofit,658,658,2762741,658,1423778
370300,"BLUEFIELD COLLEGE                                                     ",VA,246051799,Private-Nonprofit,523,527,2282590,527,843485
370400,"BRIDGEWATER COLLEGE                                                   ",VA,228121599,Private-Nonprofit,1009,1009,4246106,1009,2161410
370500,"COLLEGE OF WILLIAM & MARY                                             ",VA,231878795,Public,1123,1138,4487257,1138,2262761
370600,"CHRISTOPHER NEWPORT UNIVERSITY                                        ",VA,236063072,Public,1694,1710,7305571,1712,3717010
370700,"RICHARD BLAND COLLEGE                                                 ",VA,238057100,Public,239,239,804524,239,402359
370800,"EASTERN MENNONITE UNIVERSITY                                          ",VA,228022462,Private-Nonprofit,535,538,2203401,538,1209212
370900,"EMORY & HENRY COLLEGE                                                 ",VA,243270010,Private-Nonprofit,598,598,2608516,598,1310113
371100,"FERRUM COLLEGE                                                        ",VA,240882612,Private-Nonprofit,994,994,4255082,994,2130757
371200,"TIDEWATER COMMUNITY COLLEGE                                           ",VA,235101910,Public,4169,4209,13321456,4209,8595685
371300,"HAMPDEN SYDNEY COLLEGE                                                ",VA,239430128,Private-Nonprofit,468,468,2086477,468,1045536
371400,"HAMPTON UNIVERSITY                                                    ",VA,236680099,Private-Nonprofit,1379,1380,6087651,1380,3046534
371500,"HOLLINS UNIVERSITY                                                    ",VA,240194421,Private-Nonprofit,381,383,1684570,383,850316
371900,"LONGWOOD UNIVERSITY                                                   ",VA,239091899,Public,1862,1892,8037435,1892,4236393
372000,"LYNCHBURG COLLEGE                                                     ",VA,245013199,Private-Nonprofit,989,989,4382454,989,2242602
372100,"JAMES MADISON UNIVERSITY                                              ",VA,228073780,Public,4936,4961,20845185,4961,10662746
372300,"MARY BALDWIN COLLEGE                                                  ",VA,244013610,Private-Nonprofit,695,695,3134453,695,1614479
372400,"MARYMOUNT UNIVERSITY                                                  ",VA,222074224,Private-Nonprofit,953,953,4173054,953,2117808
372600,"AMERICAN NATIONAL UNIVERSITY                                          ",VA,241534524,Proprietary,563,566,1794901,568,757948
372800,"OLD DOMINION UNIVERSITY                                               ",VA,235290001,Public,8878,9009,38441521,9024,19465156
373200,"RADFORD UNIVERSITY                                                    ",VA,241426905,Public,4008,4015,17126666,4015,8840857
373300,"RANDOLPH-MACON COLLEGE                                                ",VA,230055505,Private-Nonprofit,653,653,2870255,653,1453877
373400,"RANDOLPH COLLEGE                                                      ",VA,245031526,Private-Nonprofit,370,370,1689939,370,845619
373500,"VIRGINIA COMMONWEALTH UNIVERSITY                                      ",VA,232849004,Public,7626,7762,34937805,7763,17682915
373600,"ROANOKE COLLEGE                                                       ",VA,241533794,Private-Nonprofit,1044,1044,4612387,1044,2333540
373700,"SHENANDOAH UNIVERSITY                                                 ",VA,226015195,Private-Nonprofit,1130,1130,4986327,1166,2607478
373800,"SOUTHERN VIRGINIA UNIVERSITY                                          ",VA,244163038,Private-Nonprofit,338,338,1434417,338,734375
374200,"SWEET BRIAR COLLEGE                                                   ",VA,245959998,Private-Nonprofit,89,90,436513,90,220508
374300,"UNION PRESBYTERIAN SEMINARY                                           ",VA,232274514,Private-Nonprofit,0,0,0,0,0
374400,"UNIVERSITY OF RICHMOND                                                ",VA,231730001,Private-Nonprofit,926,926,3863881,928,1947522
374500,"UNIVERSITY OF VIRGINIA                                                ",VA,229032600,Public,2830,2914,11317915,2918,5732131
374600,"UNIVERSITY OF MARY WASHINGTON                                         ",VA,224015358,Public,1169,1176,4972357,1176,2507564
374700,"UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE)                        ",VA,242934412,Public,587,609,2092035,614,1211897
374900,"GEORGE MASON UNIVERSITY                                               ",VA,220304444,Public,7764,7820,35557168,7821,17892541
375400,"VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY                     ",VA,240612000,Public,7100,7224,30732482,7226,15701386
375900,"J SARGEANT REYNOLDS COMMUNITY COLLEGE                                 ",VA,232282219,Public,984,984,3523223,984,1763398
376100,"WYTHEVILLE COMMUNITY COLLEGE                                          ",VA,243823308,Public,108,108,377910,108,213377
376200,"VIRGINIA UNIVERSITY OF LYNCHBURG                                      ",VA,245016400,Private-Nonprofit,71,74,158827,147,148064
376400,"VIRGINIA STATE UNIVERSITY                                             ",VA,238060001,Public,3014,3018,12713974,3018,6423570
376500,"NORFOLK STATE UNIVERSITY                                              ",VA,235048000,Public,1415,1416,6128154,1423,3069928
376600,"VIRGINIA UNION UNIVERSITY                                             ",VA,232201711,Private-Nonprofit,622,622,2711950,622,1353929
376700,"VIRGINIA WESLEYAN COLLEGE                                             ",VA,235025599,Private-Nonprofit,735,735,3277977,735,1657917
376800,"WASHINGTON AND LEE UNIVERSITY                                         ",VA,244500303,Private-Nonprofit,184,185,643873,185,323157
376900,"BELLEVUE COLLEGE                                                      ",WA,980076484,Public,703,705,2388356,942,1037007
377000,"BIG BEND COMMUNITY COLLEGE                                            ",WA,988373299,Public,231,243,742553,335,333773
377100,"CENTRAL WASHINGTON UNIVERSITY                                         ",WA,989267501,Public,3493,3496,15329843,3501,5229483
377300,"CLARK COLLEGE                                                         ",WA,986633598,Public,1192,1193,3515355,1864,1775713
377400,"COLUMBIA BASIN COLLEGE                                                ",WA,993013379,Public,253,253,892797,253,330160
377500,"EASTERN WASHINGTON UNIVERSITY                                         ",WA,990042444,Public,3927,3991,16960803,3991,5715106
377600,"EVERETT COMMUNITY COLLEGE                                             ",WA,982011352,Public,136,136,393567,136,146669
377700,"HERITAGE UNIVERSITY                                                   ",WA,989489562,Private-Nonprofit,512,514,2190030,514,1087873
377800,"GONZAGA UNIVERSITY                                                    ",WA,992580083,Private-Nonprofit,1647,1647,7371879,1647,3772902
377900,"GRAYS HARBOR COLLEGE                                                  ",WA,985207599,Public,109,109,361906,160,179224
